date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2015-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,323.94,2.41
2015-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,3802.36,28.26
2015-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,311.23,2.31
2015-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,800.81,5.95
2015-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,502.09,3.73
2015-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,67.16,0.5
2015-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,365.83,2.74
2015-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,369.46,2.77
2015-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,330.69,2.48
2015-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,3898.91,29.25
2015-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,317.04,2.38
2015-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,808.03,6.06
2015-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,505.82,3.8
2016-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,67.43,0.44
2016-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,368.74,2.38
2016-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,372.54,2.41
2016-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,341.2,2.2
2016-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,4006.55,25.88
2016-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,327.48,2.12
2016-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,820.07,5.3
2016-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,516.59,3.34
2016-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,68.22,0.43
2016-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,375.69,2.39
2016-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,389.86,2.48
2016-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,399.37,2.54
2016-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,4232.31,26.94
2016-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,446.87,2.84
2016-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,826.95,5.26
2016-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,540.4,3.44
2016-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,68.77,0.43
2016-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,381.74,2.41
2016-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,423.7,2.68
2016-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,426.02,2.69
2016-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,4392.95,27.78
2016-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,468.74,2.96
2016-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,841.74,5.32
2016-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,567.22,3.59
2016-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,69.06,0.42
2016-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,387.78,2.35
2016-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,437.88,2.65
2016-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,439.08,2.66
2016-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,4772.52,28.91
2016-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,487.57,2.95
2016-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,847.37,5.13
2016-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,603.49,3.66
2016-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,69.66,0.42
2016-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,390.36,2.36
2016-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,462.97,2.8
2016-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,488.3,2.96
2016-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,5035.36,30.51
2016-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,611.13,3.7
2016-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,869.19,5.27
2016-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,648.34,3.93
2016-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,70.39,0.43
2016-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,391.37,2.37
2016-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,482.22,2.92
2016-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,512.24,3.1
2016-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,5305.72,32.14
2016-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,622.33,3.77
2016-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,931.22,5.64
2016-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,717.88,4.35
2016-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,79.96,0.48
2016-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,391.6,2.37
2016-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,498.07,3.02
2016-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,554.86,3.36
2016-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,5562.85,33.7
2016-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,668.87,4.05
2016-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1118.6,6.78
2016-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,910.73,5.52
2016-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,90.56,0.55
2016-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,394.79,2.39
2016-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,513.82,3.11
2016-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,572.31,3.47
2016-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,5878.45,35.61
2016-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,685.74,4.15
2016-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1201.37,7.28
2016-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,1014.03,6.14
2016-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,90.02,0.55
2016-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,394.79,2.39
2016-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,516.05,3.13
2016-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,568.3,3.44
2016-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,6259.31,37.92
2016-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,684.53,4.15
2016-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1261.08,7.64
2016-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,1009.73,6.12
2016-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,88.64,0.54
2016-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,395.56,2.4
2016-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,499.2,3.02
2016-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,561.51,3.4
2016-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,6418.67,38.88
2016-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,676.36,4.1
2016-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1279.94,7.75
2016-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,986.14,5.97
2016-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,87.85,0.53
2016-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,399.46,2.42
2016-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,498.4,3.02
2016-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,553.69,3.35
2016-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,6449.37,39.07
2016-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,669.55,4.06
2016-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1266.43,7.67
2016-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,977.03,5.92
2016-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,87.97,0.53
2016-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,407.08,2.47
2016-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,500.98,3.03
2016-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,562.65,3.41
2016-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,6720.34,40.71
2016-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,676.48,4.1
2016-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1325.73,8.03
2016-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,980.71,5.94
2017-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,88.68,0.54
2017-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,423.24,2.56
2017-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,512.03,3.1
2017-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,575.36,3.49
2017-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,6792.98,41.15
2017-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,704.94,4.27
2017-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1408.27,8.53
2017-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,1005.42,6.09
2017-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,89.4,0.54
2017-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,437.43,2.65
2017-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,515.62,3.12
2017-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,575.64,3.49
2017-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,6786.73,41.11
2017-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,714.65,4.33
2017-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1475.47,8.94
2017-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,1046.78,6.34
2017-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,89.73,0.54
2017-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,444.08,2.69
2017-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,519.46,3.15
2017-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,582.61,3.53
2017-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,7084.71,42.92
2017-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,742.32,4.5
2017-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1491.61,9.04
2017-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,1059.79,6.42
2017-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,89.92,0.54
2017-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,447.11,2.71
2017-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,522.88,3.17
2017-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,596.8,3.61
2017-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,7194.77,43.58
2017-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,761.08,4.61
2017-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1523.93,9.23
2017-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,1062.21,6.43
2017-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,90.03,0.55
2017-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,451.61,2.74
2017-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,526.85,3.19
2017-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,597.69,3.62
2017-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,7231.35,43.8
2017-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,766.69,4.64
2017-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1552.28,9.4
2017-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,1063.1,6.44
2017-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,91.08,0.55
2017-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,453.4,2.75
2017-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,528.88,3.21
2017-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,599.99,3.64
2017-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,7302.96,44.28
2017-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,768.86,4.66
2017-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1561.32,9.47
2017-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,1064.33,6.45
2017-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,91.49,0.55
2017-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,460.32,2.79
2017-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,536,3.25
2017-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,604.24,3.66
2017-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,7404.04,44.91
2017-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,780.17,4.73
2017-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1589.83,9.64
2017-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,1138.1,6.9
2017-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,91.9,0.56
2017-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,473.6,2.87
2017-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,540.21,3.27
2017-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,619.68,3.75
2017-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,7517.31,45.53
2017-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,806.13,4.88
2017-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1594.12,9.66
2017-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,1076.15,6.52
2017-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,92.6,0.56
2017-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,484.38,2.93
2017-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,548.59,3.32
2017-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,648.96,3.93
2017-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,7721.34,46.77
2017-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,824.28,4.99
2017-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1602.91,9.71
2017-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,1092.11,6.61
2017-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,92.72,0.56
2017-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,488.95,2.96
2017-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,522.27,3.16
2017-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,653.26,3.96
2017-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,7916.14,47.95
2017-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,829.46,5.02
2017-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,1629.37,9.87
